Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
Hes So Fine,Rock,125.15413879166664,1381,662.063602530396,289.98613923311933,1,93,127,26
Hes So Jolly,Pop,146.0571665,901,370.129048066943,113.49403586065118,1,1,99,30
Het Voetbalstadion (Catootje),Rock,148.97924115625003,393,158.2770848944599,65.01294102752014,1,76,127,18
Hey Bartender,Rock,161.42687825,1240,460.8897898947012,222.12750029523545,1,56,113,53
Hey Cinderella,Rock,308.92037216666665,376,73.02852784285972,59.49297361127195,1,64,78,17
Hey Good Lookin,Unknown,177.4372161,879,297.2318950849455,191.9203403919939,1,53,127,31
Hey Joe,Unknown,217.61583658333336,1122,309.35248581607993,162.9720675811135,1,57,127,27
Hey Jude,Children,273.191116,2967,651.6317316848621,185.295217265574,1,110,110,21
Hey Mister (Album Version),Country,225.63333333333333,694,184.54720047274336,154.75113122171976,1,7,113,42
Hey There Lonely Girl,Soul,269.499308203125,1192,265.38101517535057,166.5001665001665,1,39,126,43
Hi De Hi Holiday Rock,Unknown,120.0,589,294.5,158.82352941176444,1,52,100,32
Hi Ho Silver,Unknown,100.8,497,295.83333333333337,160.00000000000009,1,50,100,23
Hi-De-Ho,Unknown,249.4304557833333,672,161.64826333406452,76.87430541123071,1,39,110,19
Hidden,Unknown,208.410505875,1295,372.8218962560492,140.00014000013985,1,64,84,19
High (Album Version),Rock,215.17690183333332,400,111.53613513122032,134.61835214297275,1,31,127,27
High Blood Pressure,Unknown,189.57394791666664,1601,506.7151950764156,181.9568838496188,1,28,127,35
High School,Rock,273.99830784895835,1932,423.068306187865,204.42494706095863,1,13,127,45
High,Rock,295.8413067083333,761,154.33950217444007,97.06667960889064,1,127,127,29
Higher (Into Your Light),Rock,309.61814,1254,243.0090174949052,262.480074206796,1,99,106,12
Hijo De La Luna,Classical,239.7,980,245.30663329161453,169.01582083418953,1,127,127,28
Hikari to Kage Dakishimeta Mama,Unknown,190.666476,932,293.2870065737199,165.7011002805395,1,100,100,44
Historia De Amor (2002 Digital Remaster),Unknown,249.66652161458336,683,164.1389471643374,116.62682423031616,1,35,127,40
Hit auf Hit Mix,Unknown,201.170968625,2051,611.718484238123,255.81102235483505,1,1,117,29
Hit Medley When The Snow Is On The Roses  Fool  Happy Heart,Ambient,167.905,161,57.532533277746346,93.54838709677423,1,86,92,10
Hit The Weekend Like A Freak ( Jake Cymo Mix ),Unknown,250.74504,2931,701.3498651857681,228.4044165817684,1,23,127,51
Hit-Medley,Folk,165.822139640625,1094,395.8458149331392,183.13884524949017,1,51,107,35
Ho difeso il mio amore (Nights In White Satin) (live),Pop,242.15499483333332,2776,687.8239291105158,166.05088319196818,1,31,124,37
Ho Fatto Un Sogno,Pop,99.560085625,466,280.8354354506412,161.29886259756393,1,100,100,32
Ho messo via,Rock,286.833984375,1425,298.0818335954895,169.36653690700138,1,54,127,37
HogwartsHymn,Soundtracks,54.0,243,270.0,150.0,1,100,100,38
Hoit mi ganz fest,Ambient,180.868695546875,846,280.6455801902145,154.6861531320412,1,11,127,28
Hold Me While I Cry (Studio Track With Background Vocals),Religious,262.55625000000003,1580,361.0654859672927,193.8363443145573,1,12,127,43
Hold Me,Rock,234.4997655,711,181.91915846500063,58.93593888136856,1,1,121,16
Hold Me_ Thrill Me_ Kiss Me,Unknown,228.9795054833333,1107,290.0696281084182,189.5191865480867,1,1,119,34
Hold On (Album Version),Ambient,255.05078125,1063,250.06784800820915,65.27772287013244,1,1,100,40
Hold On (Extended LP Version),Soul,285.5880925,1375,288.877590370824,173.5173281379735,1,9,97,36
Hold On (Live In Japan) (Digitally Remastered 00),Rock,235.2041208333333,1072,273.4645965049968,159.24997345833924,1,17,122,29
Hold On (LP Version),Unknown,247.8470055,381,92.23431993411756,219.5371097392945,1,57,127,11
Hold On Im Comin,Soul,158.34836653645831,1154,437.2637464754529,172.96077963890608,1,1,127,31
Hold On Me,Unknown,140.06666666666666,275,117.80104712041886,65.45454545454552,1,2,87,19
Holding Back The Years,Pop,257.68984375,649,151.1118926277047,97.61812655429696,1,98,117,13
Holding Out For a Hero,Rock,271.78359375,2480,547.494416226145,205.71428571428737,1,54,127,46
Hole In My Shoe,Rock,173.48495822916666,357,123.46891752831414,204.38893627462036,1,2,124,29
Holla die Waldfee,Unknown,160.76666666666665,1156,431.43271822517113,253.885812488066,1,53,96,31
Holly Holy,Rock,298.04840916666666,1254,252.44221302965013,142.08896944880635,1,64,120,24
Hollywood (Album Version),Rock,202.9187499166667,1356,400.94865572261,245.99993850001545,1,1,121,25
Holy Land (Album),Religious,207.12346039062504,1836,531.8566993436834,168.361959798978,1,22,100,37
Holy One (Key-Db-Premiere Performance Plus wo Background Vocals),Rock,254.911229375,1706,401.5515528718359,185.28054735392985,1,127,127,19
Holy One (Key-G-Premiere Performance Plus wo Background Vocals),Rock,246.883042,344,83.60233992904219,51.12299395679362,1,100,125,33
Holy_ Holy_ Holy,Rock,172.114726875,808,281.6725847940314,127.93858947705132,1,81,100,22
Homburg (Live In Utrecht),Rock,236.06312403541665,795,202.0645968950388,119.90023812755514,1,36,127,33
Homburg,Rock,213.5375,752,211.2977814201253,126.41363284275742,1,54,122,31
Home (Live),Ambient,225.794921875,847,225.07149221067928,127.48063445223164,1,15,122,22
Home Aint Where His Heart Is (Anymore),Country,258.4,696,161.60990712074303,99.2343032159276,1,59,127,33
Home Live From Madison Square Garden,Ambient,229.55,847,221.38967545197124,127.46496188837,1,15,122,22
Homeless (Album Version),Unknown,277.75390625,1249,269.8071865550946,169.59387810877288,1,21,127,40
Hometown Glory,Soul,67.74180000000001,280,248.00049600099197,248.0004960009919,1,100,100,18
Hon tror på mej (She Believes In Me),Unknown,237.08532084166671,1112,281.4176759790109,174.73854495517793,1,51,127,42
Honesty,Rock,232.1630415,1129,291.77770743497086,101.94862634942194,1,35,114,44
Honey,Ambient,120.0,664,332.0,179.1907514450867,1,100,100,20
Honky Tonk Attitude,Rock,213.1125,2089,588.1400668660918,194.8792977322592,1,4,120,58
Honky Tonk Moon (Remastered Album Version),Rock,190.71916890000003,900,283.1388177258358,179.3169514721078,1,27,107,41
Honky Tonk Truth,Rock,199.4762615625,1582,475.8460944499885,143.24439031746252,1,1,127,61
Hook Me Up Tommy Trash Remix,World,242.9103425,297,73.36040045310132,134.064512159076,1,25,124,27
Hope (DIM Remix),Rock,275.4135416666667,972,211.754293732531,124.446364913039,1,52,125,32
Hope,Rock,78.461545,364,278.3529179803941,136.84209385965002,1,2,104,29
Hopelessly Addicted ( LP Version ),Rock,223.713382475,416,111.57133169174304,146.2143515107441,1,90,90,28
Hopelessly Addicted,Rock,133.3332,443,199.35019935019932,133.54852064529493,1,100,100,24
Hopelessly Devoted to You,Unknown,175.090734,850,291.27754984452804,142.35308352955377,1,100,115,42
Hoplessly Devoted To You,Pop,173.41859396875,960,332.1443144117493,186.54927880566987,1,1,127,42
Horn Concerto No 2 in E flat K417 (1988 Digital Remaster) II Andante,Unknown,200.49337427083333,779,233.1249108355172,102.43480651015048,1,64,64,50
Horn Concerto No 4 in E flat K495 II Romance (Andante cantabile),Unknown,287.109221875,1107,231.3405315448821,117.014987781128,1,64,64,46
Horny,Unknown,262.7378325,550,125.60048808349669,197.4001974001971,1,1,127,28
Hot Dog  (Album Version),Rock,189.14703139583327,1039,329.58487130331605,182.36384304265843,1,100,100,27
Hot Hot Hot,Classical,229.552986375,771,201.52210054209095,86.72867161393216,1,73,127,20
Hot Love,Unknown,195.11474609375,477,146.68291645290856,81.45454545454545,1,68,127,16
Hot Stuff,Pop,229.0,395,103.49344978165938,117.6470588235294,1,20,126,19
Hound Dog,Soundtracks,86.17252604166666,1097,763.816532060048,192.0,1,1,127,34
House of the Rising Sun,Rock,314.080659,2074,396.2039572771018,188.6636864617061,1,61,127,25
Housetrack,Unknown,241.0744863645833,1681,418.376915454532,228.94144609870665,1,36,127,43
How Can Heaven Love Me ( Video Version ),Classical,272.9583247083333,1207,265.3152274340181,189.28198190164295,1,22,114,45
How Can I Be Sure (Single Version),Rock,163.2109375,1106,406.5903977789479,126.99657030867225,1,59,127,31
How Can I Be Sure,World,161.14938500000005,1418,527.9573359836277,174.00004350001075,1,65,100,24
How Can I Go On (1992 Digital Remaster),Unknown,251.975,800,190.49508879849196,125.3627394080099,1,16,89,26
How Can You Mend A Broken Heart Live - Las Vegas 1997 (Album Version),Rock,206.6247924479167,872,253.21259554652983,158.00076367035783,1,22,114,27
How Can You Mend A Broken Heart,Rock,231.41271950000004,742,192.38354787149024,134.93352224026506,1,46,127,33
How Come_ How Long,Soul,285.8986338541667,1115,233.9990195060703,124.3539474424027,1,1,123,32
How Could An Angel Break My Heart,Unknown,169.78299953333334,199,70.32506218419017,140.4616484898299,1,46,102,14
How Do I Live,Ambient,75.8359375,115,90.9858864736788,60.47244094488189,1,35,121,20
How Do I Stop Loving You,Rock,172.98406843750004,1700,589.6496765356925,226.27735135163712,1,16,127,57
How Do You Like Me Now,Country,178.070575,156,52.56342885398107,79.48473742972443,1,1,1,10
How He Loves (Low Key-Premiere Performance Plus wo Background Vocals),Unknown,99.230756,304,183.8139779969025,208.00002773333708,1,100,100,16
How It Feels To Fly,Soul,285.5026175104167,512,107.59971403372218,166.5961074130611,1,48,106,24
How Long,Rock,197.45416666666665,825,250.6910886492646,186.1224489795912,1,90,90,27
How Many Hearts Have You Broken,Unknown,97.5,683,420.3076923076923,169.41176470588235,1,100,100,41
How Many Lies,Rock,275.7734375,486,105.73897277543271,61.1764705882353,1,79,127,25
How Much I Feel,Rock,294.8125,1326,269.8664405342379,148.21852731591375,1,40,105,29
How Sweet It Is To Be Loved By You,Rock,197.58901896875,1717,521.3852497354283,181.8145690570924,1,20,114,33
How Sweet It Would Be,Soul,273.24297,1334,292.9261089498478,137.9092288183196,1,47,127,21
How To Save A Life,Rock,266.0,1122,253.08270676691728,206.5116279069768,1,50,95,11
How Will I Know,Soul,265.9388020833333,1228,277.0562227956189,132.0,1,1,119,17
Howards Way,Unknown,175.2,649,222.26027397260276,160.40844743560027,1,54,100,37
Hows It Goin Down,Rock,289.644809125,2261,468.366757235598,136.41526129089954,1,55,110,39
Hoy Quiero Confesarme,Latin,169.74375,216,76.35038108914172,161.79775280898826,1,43,125,29
Hoy,Latin,213.96041666666667,645,180.8745776574717,175.35166911610304,1,14,124,27
Hula Lou,Unknown,104.0,847,488.6538461538461,182.0689655172414,1,100,100,45
Human (2003 Digital Remaster),Rock,266.15080822916667,854,192.5224286971929,202.0001380334277,1,40,122,37
Humoresque Op101-7,Unknown,67.2,870,776.7857142857142,208.69565217391352,1,52,127,45
Humoresque_ Op 1,Classical,174.76041666666666,1005,345.043809977946,193.55320472931115,1,2,108,45
Hungarian Dance N 7,Classical,70.5,587,499.5744680851064,198.16513761467905,1,49,114,55
Hungarian Dances_ WoO 1 No 3 in F Major,Classical,117.124138828125,1512,774.5627921595905,230.2158118593552,1,63,127,56
Hungarian Dances_ WoO 1 No 5 in G Minor,Classical,123.61305157916668,1090,529.0703462499287,213.66130826491417,1,48,96,41
Huntsmens Chorus,Classical,58.8,394,402.04081632653055,179.99999999999997,1,64,93,13
Huntsville Affair,Unknown,69.818112,256,220.00022000022,110.00011000010991,1,38,100,20
Hurra_ hurra_ die Schule brennt,Rock,152.73743730208332,870,341.762968673876,172.3998481307846,1,1,1,30
Hurricane,Rock,225.0,295,78.66666666666667,119.46666666666664,1,60,115,18
Hurry Home,Rock,277.714332,2235,482.8702898919888,139.41906390041896,1,42,113,38
Hurting Each Other,Rock,172.89404479166666,942,326.9054181021983,136.43664504222676,1,41,116,37
Husbands And Wives,Unknown,202.1982075666667,2093,621.0737548630102,162.76769655359024,1,13,127,40
Huérfanos Por Vida,Latin,89.00520833333333,490,330.31774825911407,249.1670501610677,1,80,80,20
HWV361-score-1,Classical,104.0,807,465.57692307692304,237.06293706293707,1,127,127,41
HWV361-score-3,Classical,121.090788,546,270.54081108135165,198.00019800019797,1,127,127,36
HWV361-score-4,Classical,88.0,325,221.5909090909091,120.0,1,127,127,27
HWV361-violin-1,Classical,104.0,527,304.03846153846155,225.61692126909523,1,127,127,22
HWV370-score-1,Classical,91.825888,851,556.0523411437088,230.000498334412,1,127,127,45
HWV370-score-2,Classical,113.142744,258,136.81831863650044,98.00009800009796,1,127,127,33
HWV370-score-3,Classical,108.521504,976,539.6165537845844,228.87304491120528,1,127,127,40
HWV370-score-4,Classical,129.6,633,293.0555555555556,210.00000000000296,1,127,127,36
Hypnotic Tango,Pop,186.55461591666665,204,65.6108128971066,49.09140000490898,1,1,1,12
Högt över havet,World,205.3,729,213.05406721870435,109.27487352445236,1,4,104,28
I Always Get Lucky With You,Rock,261.454552734375,862,197.81640617497675,72.78695803285943,1,1,127,30
I am an Englishman in New York,Rock,260.113567,1374,316.9384855654223,163.95509990113536,1,33,127,24
I Am Free,Soul,193.6286037,669,207.30408231518945,104.99998250000291,1,29,127,37
I Am Only One,Rock,221.27666744791665,200,54.23075165764831,99.71822676063314,1,55,120,21
I Am Strong,Pop,173.1797977,1766,611.849658027404,198.63320378319844,1,1,124,39
I Am That Man,Rock,245.86416321666667,586,143.0057945004999,114.2675006878994,1,11,127,34
I Am The Unknown,Unknown,211.5881295,955,270.80914291082667,131.0748318925574,1,1,127,21
I Am Woman,Rock,162.6553929,1115,411.2989972679842,169.45787010862935,1,112,127,31
I Ask Of You,World,263.62039511666666,957,217.81319299892732,124.4445108148504,1,30,127,30
I Believe (DJ Tandu Mix),Rock,231.99768,1431,370.0899077956297,110.00110001099992,1,127,127,18
I Believe I can Fly,Rock,82.0,427,312.4390243902439,201.43667296786376,1,100,100,33
I Believe In Love,Country,70.25,663,566.2633451957295,165.6000000000011,1,38,127,27
I Believe In Santa Claus,Unknown,195.73291836666664,940,288.14774985547314,172.08040158932798,1,1,127,42
I Believe In You,Pop,242.04169005,1027,254.5842411994016,171.54350909195446,1,73,101,39
I Believe,Blues,260.57116800000006,1252,288.2897619739724,186.6668533335209,1,96,96,23
I Belong To You (Il Ritmo Della Passione),Unknown,266.07556405208334,1044,235.4218442537566,109.7422756849257,1,59,109,27
I Call It Love,World,215.953125,446,123.91578033427392,218.18181818181816,1,63,119,22
I Can Almost Hear Her Wings (Album Version),Rock,156.8211659895833,192,73.45947166828999,119.5714823785956,1,49,113,11
I Can Do It,Rock,188.9584232916667,1329,421.99759402584215,205.5597635034908,1,1,127,36
I can feat Stephan Maria,Unknown,246.22381968333332,764,186.17207733579343,218.25433186501303,1,42,127,24
I Can ft Stephan Maria,Unknown,316.1330172,848,160.94490999594333,134.89793959135326,1,56,127,23
I Can See Clearly Now,Pop,172.38078000000002,1034,359.9009123871002,187.552175877604,1,1,126,30
I Cant Be Myself,Country,174.54528000000002,680,233.75023375023372,149.49052321645763,1,35,102,25
I Cant Do That Anymore (Album Version),Rock,266.7686172,613,137.8722894246048,65.00014950034381,1,63,127,23
I Cant Ever Get Enough Of You,World,261.646875,477,109.38406965495,210.98901098901212,1,47,127,26
I Cant Get Next To You,Soul,163.2125,734,269.8322738760818,147.69230769230805,1,58,127,25
I Cant Give You Anything But Love,Unknown,96.0,340,212.5,117.44680851063828,1,36,117,25
I Cant Hear The Music (Album Version),Rock,207.43542033333333,631,182.5146348640063,143.0003289007565,1,47,127,23
I Cant Help It,Unknown,169.6109415,495,175.10662777613317,97.20009720009718,1,50,93,21
I Cant Help Myself (Sugar Pie Honeybunch),Soundtracks,179.01425890625,1276,427.6754291405053,187.3781525340829,1,70,127,22
I Cant Make You Love Me,Rock,283.98384300000004,772,163.10787089390857,167.39568358721382,1,29,111,37
I Cant Pretend,Rock,299.997,470,94.0009400094001,87.02127837604888,1,58,125,13
I Cant Quit Her,Unknown,216.87094176875,2056,568.8175603144613,165.5171586207309,1,25,127,28
I Cant Reach Her Anymore,Rock,199.2018589125,495,149.09499420407425,131.02576986764814,1,8,127,30
I Cant Stop Loving You (Album Version),Pop,208.7499165,949,272.7665761724988,118.9565693217582,1,80,100,33
I Could Not Ask For More (LP Version),Rock,250.71972204166667,1308,313.01885372606444,179.4032969767971,1,60,112,29
I Cross My Heart,Rock,216.8182035,639,176.8301709962282,74.24999257500072,1,38,105,32
I Cry (LP Version),Rock,207.1833333333333,1351,391.24768723352906,142.20374220374222,1,100,127,20
I Did My Best,Rock,206.63565495833336,798,231.7121893104782,175.27252427970205,1,1,127,25
I Didnt Really,Reggae,285.63643514583333,2358,495.3149619297222,194.1113524154113,1,25,127,46
I Do (Album Version),Country,225.0342990833333,892,237.83041171062015,87.44099593103886,1,1,117,35
I Dont Feel Like Dancin,Rock,253.29993390625,2799,663.0084635638201,208.6904864247755,1,1,117,29
I Dont Know How to Love Him,Soundtracks,105.0,470,268.57142857142856,135.8139534883721,1,100,100,24
I Dont Like Mondays,Rock,262.63060786458334,2048,467.8814895153384,194.37472278214457,1,12,127,44
I Dont Wanna Be A Playboy (LP Version),Blues,220.4646325583333,815,221.80428412734827,82.35307843160128,1,21,127,17
I Dont Wanna Lose You,Unknown,188.0208333333333,535,170.7257617728532,198.01104972375836,1,44,107,35
I Dont Want To Be Live,Rock,213.221344,798,224.55538034691315,131.57554008068973,1,28,113,24
I Dont Want To Go On Without You,Unknown,263.94330813333335,1438,326.888378455933,107.09631543158991,1,1,93,37
I Dont Want To Miss A Thing,Rock,239.6719953333333,272,68.09306184188233,180.1847174892881,1,1,91,19
I Dont Want To Talk About It (Album Version),Unknown,282.96972526666667,1486,315.08671083444307,145.2869092718741,1,127,127,17
I Do_ I Do_ I Do_ I Do_ I Do,World,223.71593411458332,2926,784.7451755943378,161.00930423121946,1,56,104,36
I Dreamed A Dream,Ambient,187.14,979,313.88265469701827,172.45508982035588,1,11,127,40
I Drink (Album Version),Country,264.00718685833334,1043,237.03900164498373,142.69228391026036,1,127,127,18
I Fall To Pieces,Unknown,171.30331764583337,249,87.21372245042092,91.59780022228598,1,67,86,12
I Feel Lonely - Extended Reggae Version,Rock,236.8964158020833,1697,429.8081068692326,146.11720390405105,1,1,100,20
