Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
"Sweet And Lovely - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993",Jazz,357.12369791666663,3338,560.8140853389531,215.98836269597976,1,36,104,77
"Sweet And Lovely - Live At Merkin Hall, NYC  1989",Jazz,235.26953125,2534,646.2375267728171,205.77990430621867,1,24,104,75
Sweet And Lovely,Jazz,301.69401041666663,1770,352.01229170353173,202.66080263881173,1,23,102,77
"Sweet Lorraine - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",Jazz,217.09244791666663,2283,630.9754268954639,209.0646812470917,1,12,106,75
Sweet Lorraine,Jazz,156.55989583333331,2255,864.2059914502903,213.98846528349864,1,7,99,70
Sweet Savannah Sue,Jazz,137.84765625,2059,896.206749978747,237.0059093893631,1,24,94,71
Swing Me No Waltzes,Jazz,239.11979166666663,2973,745.9859292979896,211.674911660776,1,18,104,74
Swing Time -  The Way You Look Tonight,Jazz,343.40885416666663,3863,674.9389166521321,231.6123458729265,1,18,109,73
"Symphony No. 2 in E Minor, Op. 27 -  III. Adagio (arr. B. Cunliffe)",Jazz,298.83984375,1644,330.0764675895063,173.34808585970325,1,8,94,58
Só Danço Samba,Jazz,230.77994791666663,2664,692.6078346187916,210.96434833430737,1,23,100,75
Tadd's Delight,Jazz,241.5546875,1895,470.7008635466864,203.7585673225731,1,28,93,62
Tadley Ewing,Jazz,302.11588541666663,2055,408.1215386273032,154.9381017881721,1,25,103,79
Tahlia,Jazz,358.9544270833333,2443,408.3526735999014,185.87898503578143,1,10,105,67
Take Five,Jazz,301.9895833333333,3695,734.1312821220379,216.4304013663479,1,19,100,65
Take Me Home,Jazz,293.67578125,2403,490.9495750256049,231.15124153498863,1,16,105,61
Take Me out to the Ball Game,Jazz,262.5950520833333,1945,444.4105061163368,205.612295488349,1,21,98,66
Take The 'A' Train - Live,Jazz,156.515625,2397,918.8858939802336,212.64420858329308,1,18,99,67
Take the 'a' Train,Jazz,174.79947916666666,1954,670.7113805997944,215.51261538461512,1,37,103,62
Take the a Train,Jazz,333.0364583333333,3598,648.2173185493331,212.26392087793053,1,24,109,72
Take Time for Love,Jazz,380.1028645833333,2407,379.9497805898212,197.33333333333184,1,18,104,79
Taking a Chance On Love,Jazz,154.30208333333331,818,318.0773644771485,120.71856287425132,1,23,97,44
Tall Boots,Jazz,156.48958333333331,1798,689.3749583971246,204.34589800443527,1,20,101,50
"Tatum On My Mind - Live At Maybeck Recital Hall, Berkeley, CA  July 19, 1992",Jazz,234.25,2656,680.2988260405549,210.38912524644536,1,21,98,70
"Tea For Two - Live At Maybeck Recital Hall, Berkeley, CA  November 14-16, 1994",Jazz,372.9296875,4246,683.1314549073007,211.89954014856684,1,19,106,79
Tea For TwoStar Dust,Jazz,385.33984375,3567,555.4058410291241,166.51962616822345,1,33,111,73
Tea ForTwoStar Dust,Jazz,219.359375,1937,529.8155139254933,189.74675725756683,1,25,107,66
Teenie,Jazz,223.6796875,2107,565.1831930425063,214.765100671148,1,19,100,61
Telavivision,Jazz,342.02994791666663,3436,602.7542361589622,212.78425435275696,1,24,99,73
Tell Me,Jazz,213.76953125,1439,403.8929191411604,211.34383121846892,1,26,104,55
"Temphus Fugit - Live At Maybeck Recital Hall, Berkeley, CA  July 10, 1994",Jazz,229.71875,2767,722.7098353965447,213.93621316108351,1,31,108,65
Tempo Positioned,Jazz,135.13932291666666,1901,844.0178442386812,199.19308357348555,1,14,88,68
Tempus fugit,Jazz,168.5,1849,658.3976261127597,211.5841259429316,1,25,101,73
Tenderly,Jazz,351.97916666666663,2868,488.89257176679496,196.53313023609869,1,17,91,74
"Thanks For The Memory - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990",Jazz,207.5,1664,481.15662650602405,196.52525252525348,1,24,105,70
Thanks For The Memory,Jazz,244.4895833333333,2902,712.1775808444463,204.0531388382389,1,22,104,75
"Thanksgiving Prayer - Live At Maybeck Recital Hall, Berkeley, CA  September 27, 1992",Jazz,319.12890625,2249,422.8385375227977,181.0101010101017,1,19,105,72
That Old Feeling,Jazz,316.44921875,4915,931.903074891064,202.03880302531957,1,19,110,82
That Secret Place,Jazz,370.9296875,2383,385.4638892984266,182.91090855630665,1,25,98,69
That Warm Feeling,Jazz,331.15885416666663,2517,456.0349152675658,161.75231676495065,1,23,96,78
The Bells of Rhymney 2,Jazz,114.54947916666666,814,426.36597176438494,196.36363636363532,1,18,98,48
"The Best Thing For You - Live At Maybeck Recital Hall, Berkeley, CA  April 1990",Jazz,372.4830729166666,4008,645.6132304669885,217.51880808378772,1,18,109,77
The Best Thing For You Is Me,Jazz,332.4231770833333,4049,730.8154687995739,210.0752222475534,1,16,95,67
The Bullet (Shinkansen),Jazz,152.23958333333331,1346,530.4796442011633,208.0361173814892,1,23,104,60
"The Carpal Tunnel Blues - Live At Maybeck Recital Hall, Berkeley, CA  June 12, 1994",Jazz,271.63932291666663,2840,627.3024029450818,197.35756002595744,1,24,108,69
The Charlap Line,Jazz,114.671875,1080,565.0906117999727,211.637519872814,1,13,92,60
The Chase,Jazz,343.38932291666663,3147,549.8714939538835,200.20275162925532,1,25,99,75
The Clothed Woman,Jazz,178.04166666666666,1727,581.9985958343085,188.38920686835428,1,18,109,66
The Contessa,Jazz,371.4596354166666,2359,381.037363161234,180.98978790258755,1,16,99,70
The Crave,Jazz,212.21875,2715,767.6041820055956,205.57662279723763,1,14,103,65
The dolphin,Jazz,363.3541666666666,3290,543.2716013990024,190.4303297098211,1,12,102,67
"The Duke - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,269.609375,2077,462.2242828165749,174.75607653852808,1,22,95,64
The Easy Winners - Instrumental,Jazz,165.72916666666666,1896,686.4211187932118,193.90971690895125,1,14,93,60
"The End Of A Love Affair - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992",Jazz,282.5,3330,707.2566371681417,213.5310472659863,1,15,107,77
The End of a Love Affair,Jazz,282.40885416666663,1769,375.8380746000277,182.09205020920965,1,14,95,62
The Entertainer - Instrumental,Jazz,221.2278645833333,1802,488.726861797614,198.73490511788407,1,31,97,71
The First Noel,Jazz,208.06901041666663,1683,485.319749432092,188.85245901639144,1,17,105,52
The Flower Song,Jazz,139.4296875,706,303.8090435367289,198.53918752564437,1,7,87,46
"The Folks Who Live On The Hill - Live At The Maybeck Recital Hall, Berkeley, CA  February 14, 1990",Jazz,365.5091145833333,3380,554.842524874337,202.61306532663232,1,18,96,64
The Frim Fram Sauce (Live),Jazz,332.70963541666663,3539,638.2141585231743,207.2964736612967,1,17,109,78
The fruit,Jazz,168.9609375,1578,560.3662089055348,205.0377248984332,1,26,97,64
The Gal From Joe's,Jazz,241.9895833333333,2799,693.9968146011795,165.65265898103388,1,23,104,65
The Gentleman Is A Dope,Jazz,289.04947916666663,2800,581.2153700617146,205.969704494654,1,18,102,83
"The Girl Next Door - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992",Jazz,268.9192708333333,2047,456.7169902677577,195.141482194418,1,19,103,66
The hands of time (from 'Brian's Song'),Jazz,205.62369791666663,1722,502.47126691531736,185.47257960181105,1,27,102,56
The Impossible Rag,Jazz,117.4296875,1676,856.3422260661299,207.25637181409263,1,31,107,66
The Jitterbug Waltz - Instrumental,Jazz,216.859375,2575,712.4432596008359,199.9688438856113,1,20,95,73
The Joy of Joplin - Instrumental,Jazz,174.38932291666666,1762,606.2297750334128,210.3042596348894,1,22,98,72
The King and I -  I have dreamed,Jazz,260.4895833333333,2278,524.7042828008158,200.8764483193761,1,11,91,71
The Last Day,Jazz,284.4388020833333,1722,363.2415804146506,199.10576742438693,1,24,97,81
The Last Train,Jazz,352.5,1779,302.8085106382979,164.06917599186056,1,13,94,67
The Last Word,Jazz,150.38541666666666,1122,447.64978873727233,186.0270719544055,1,20,86,60
The Legend Of The Moon,Jazz,331.5390625,1844,333.7163324457431,154.23094477407628,1,20,97,55
The Light of Smiles,Jazz,247.5,2483,601.939393939394,200.56583242655032,1,10,98,61
The Little Things That Mean So Much,Jazz,146.98958333333331,1763,719.6428318333217,190.50583657587637,1,19,94,69
The Londonderry Air,Jazz,250.96875,1570,375.34553604781473,178.6046511627899,1,26,104,63
The Love I Long For,Jazz,132.5,956,432.90566037735846,183.5191889934842,1,38,91,62
The Magnetic Rag - Instrumental,Jazz,174.93880208333331,1794,615.3008864707153,194.10278011794395,1,25,96,66
The Man I Love (From 'Lady Be Good!'),Jazz,314.08984375,1996,381.2921760543237,195.08890770533088,1,20,99,61
"The Man I Love - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,318.5091145833333,2802,527.8341884185353,204.1812688821716,1,24,106,78
The Man I Love,Jazz,159.4296875,1704,641.2858332924976,202.46045694200265,1,21,90,67
The Masquerade Is Over,Jazz,305.8997395833333,3625,711.0172774133682,220.78364565587864,1,22,96,60
"The Maybeck Blues - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",Jazz,233.79947916666663,2621,672.6276746232415,211.11789859499103,1,20,104,71
"The Meaning Of The Blues - Live At Maybeck Recital Hall, Berkeley, CA  August 9, 1992",Jazz,245.08984375,1443,353.2582120714661,188.76144578313023,1,26,105,65
"The Meaning Of The Blues - Live At Maybeck Recital Hall, Berkeley, CA  November 18, 1990",Jazz,368.2994791666666,1688,274.9936009390003,161.53635116598085,1,15,106,72
The Mooche,Jazz,316.90885416666663,2778,525.9556424773816,232.37518910741227,1,34,98,51
The Moon Is Low,Jazz,144.46875,2220,921.9987021414668,216.7685905554554,1,22,88,71
The Most Beautiful Girl In The World,Jazz,348.01953125,4362,752.0267585556664,203.02643573382016,1,14,105,75
The Nearness of You - Live,Jazz,284.37890625,1544,325.76255820661805,199.43118585383695,1,13,96,68
The Nearness of You,Jazz,301.20963541666663,2076,413.53258778622654,151.1963654719866,1,29,98,72
"The Night Has A Thousand Eyes - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,288.01432291666663,2586,538.7232080291147,198.58056696518716,1,17,104,78
"The Night We Called It A Day - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991",Jazz,192.5,1939,604.3636363636364,202.0314212641565,1,20,101,72
The Night We Called It a Day,Jazz,242.5,1411,349.11340206185565,183.39505104689263,1,16,101,61
The Old Rugged Cross,Jazz,247.5,1843,446.7878787878788,187.15569230769367,1,10,99,71
The Purple Rose of Cairo -  Carousel Memories,Jazz,188.29947916666663,1250,398.3016858672052,178.3956063743597,1,17,97,71
The Quilt,Jazz,333.3098958333333,3465,623.7438569899447,213.2469485740724,1,13,110,78
The Re-Education of DG,Jazz,258.31901041666663,1100,255.49803668550172,156.9125993189561,1,10,95,60
The Scene Is Clean,Jazz,350.4296875,2779,475.81585107568833,213.7194570135722,1,20,98,70
"The Serpent - Live At Maybeck Recital Hall, Berkeley, CA  September 20, 1994",Jazz,294.02994791666663,4066,829.7114009255365,201.8573681443874,1,25,103,79
The Sheikh,Jazz,268.609375,2213,494.3237740678262,193.51181102362344,1,27,106,71
The Smudge,Jazz,298.95963541666663,2855,572.9870514501245,207.2563718140936,1,17,106,64
"The Song Is You - Live At Maybeck Recital Hall, Berkeley, CA  October 24, 1993",Jazz,299.33072916666663,2114,423.745334644128,201.9916825896363,1,27,104,74
The Sounds Around the House,Jazz,382.125,1909,299.7448478900883,171.0035530990909,1,7,91,67
The Spinners,Jazz,176.0546875,1680,572.5493676503218,233.02149178255337,1,22,97,54
The Star-Crossed Lovers,Jazz,321.2239583333333,1854,346.30044588569115,195.2542372881368,1,21,98,72
The Strength to Move On,Jazz,242.5,1402,346.8865979381443,193.0389247687164,1,19,97,66
The Summer Knows [Summer of 42],Jazz,286.6419270833333,1989,416.33825593596833,192.9648241206038,1,17,101,72
The Surrey With The Fringe On Top,Jazz,283.359375,2687,568.95947063689,222.4807449132103,1,26,98,67
"The Touch Of Your Lips - Live At Maybeck Recital Hall, Berkeley, CA  May 9, 1993",Jazz,375.1497395833333,4107,656.8577130659633,209.01908901908675,1,14,108,76
The Touch of Your Lips,Jazz,341.4895833333333,3455,607.0463349906964,210.8656412863872,1,18,99,79
"The Very Thought Of You - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991",Jazz,282.13932291666663,2332,495.925199484962,191.0711817553571,1,26,111,76
The Very Thought Of You,Jazz,146.17708333333331,784,321.8014679683604,144.45141065830714,1,32,97,57
"The Village - Live At Maybeck Recital Hall, Berkeley, CA  July 10, 1994",Jazz,358.5794270833333,4369,731.0514218069712,222.0966151823874,1,22,104,66
"The Viper's Drag - Live At Maybeck Recital Hall, Berkeley, CA  August 8, 1993",Jazz,294.88932291666663,4042,822.4102439562866,203.05367975277855,1,26,103,75
The Way You Look Tonight (From 'Swing Time'),Jazz,252.75,2639,626.4688427299702,208.5741998060128,1,8,95,67
The Way You Look Tonight,Jazz,319.5390625,2427,455.7189310774798,197.485714285714,1,27,109,77
The Wheels On the Bus,Jazz,176.4453125,1725,586.5840159397831,193.46564885496144,1,25,94,76
The Windmills of your Mind (from 'The Thomas Crown Affair'),Jazz,336.3528645833333,4423,788.9928344411368,212.21807318894588,1,22,107,76
Theme From High Noon,Jazz,319.9895833333333,1827,342.573651486051,166.11912225705404,1,21,103,74
"Theme From Piano Jazz - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,151.2890625,1576,625.0286599535244,219.25860351886664,1,27,103,79
Then You've Never Been Blue,Jazz,370.0989583333333,3654,592.3821050113287,205.6030286641428,1,20,110,78
Theodore The Thumper,Jazz,222.5,2428,654.7415730337078,213.7810670495993,1,12,96,52
There Are Mean Things Happening in This Land,Jazz,183.9921875,1423,464.0414419769861,192.22884386173683,1,15,102,60
There Are Such Things,Jazz,354.6263020833333,2040,345.1520636820597,188.19136522753797,1,12,90,58
There Is Music Where You're Going My Friends,Jazz,192.94140625,917,285.1642945356629,149.56624372971314,1,17,105,59
There Is No Greater Love,Jazz,286.27994791666663,2643,553.9333130176519,218.73417721518783,1,28,96,70
"There Will Never Be Another You - Live At Maybeck Recital Hall, Berkeley, CA  January 27, 1992",Jazz,327.70963541666663,4135,757.0726435448048,219.93726987590455,1,21,104,75
There Will Never Be Another You,Jazz,260.54947916666663,1987,457.5714385663312,166.83146067415706,1,11,82,59
There's A Small Hotel,Jazz,306.2591145833333,3078,603.0187877061483,188.63599148518068,1,23,91,66
There's a Star for You,Jazz,148.14973958333331,1354,548.3641093699189,170.99840961300595,1,22,100,50
"There's Danger In Your Eyes, Cherie - Take 1",Jazz,244.25,1046,256.949846468782,133.45239531796707,1,19,95,58
These Foolish Things (Remind Me Of You),Jazz,210.49609375,1554,442.9535880639115,175.40921202893043,1,25,108,70
These Foolish Things Remind Me of You,Jazz,140.30989583333331,1619,692.3246533900036,190.65299514301023,1,26,87,74
These Foolish Things,Jazz,304.3919270833333,3616,712.7652894046789,203.06185735269293,1,16,98,75
They All Laughed,Jazz,258.5794270833333,3146,729.9884686462997,218.9873880460632,1,21,99,68
"They Can't Take That Away From Me - Live At Maybeck Recital Hall, Berkeley, CA  August 15, 1993",Jazz,364.7395833333333,2595,426.87990861059546,150.51536414226956,1,12,108,79
They Say It's Wonderful,Jazz,310.3098958333333,2309,446.4569189066709,186.5771281848669,1,15,99,74
They Way You Look Tonight,Jazz,156.25911458333331,1904,731.0933528877482,212.3502304147461,1,23,106,63
"Things Ain't What They Used To Be - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,203.96875,2063,606.8576681476942,189.89010989011064,1,26,97,67
"Things Ain't What They Used To Be - Live At Maybeck Recital Hall, Berkeley, CA  March 29, 1992",Jazz,352.19921875,3588,611.2449674478445,205.21259675538187,1,15,107,80
"Things Ain't What They Used To Be - Live At Merkin Hall, NYC  1989  Remastered",Jazz,230.3997395833333,2968,772.917540280423,215.32710280374,1,21,101,76
Things Behind the Sun,Jazz,262.4192708333333,2418,552.8557393642886,208.0453257790367,1,19,99,48
Things That You Never Were,Jazz,229.11197916666663,1234,323.1607542709056,167.6770753998472,1,28,104,58
Think of One,Jazz,192.109375,1081,337.62017080113867,180.24489795918367,1,17,99,71
Thinking About Bix,Jazz,159.98958333333331,1763,661.168044794583,196.9698408929019,1,25,104,69
Thinking Of You - Live,Jazz,334.7109375,2135,382.71829703802257,211.4258823529459,1,16,101,56
Thinking Of You,Jazz,163.51953125,1397,512.5993167865078,211.8620689655168,1,24,96,53
Third Line Samba,Jazz,133.45963541666666,738,331.78571080129177,193.6459909228424,1,34,103,62
This Can't Be Love - Live,Jazz,276.7890625,3979,862.534082249005,221.8050541516246,1,21,107,78
This Can't Be Love,Jazz,267.5,3059,686.1308411214953,204.42725514730975,1,18,104,74
This Day,Jazz,257.38151041666663,1322,308.1806454223981,108.08076687742232,1,25,99,61
This Is New,Jazz,165.61979166666666,1320,478.203717098022,201.6889804325413,1,30,89,57
This Nearly Was Mine,Jazz,281.15494791666663,2158,460.5289750702785,210.69520939415952,1,25,98,69
This Old Man,Jazz,242.5,1729,427.7938144329897,188.94925679139251,1,14,98,74
"This Time I'll Be Sweeter - Live At Maybeck Recital Hall, Berkeley, CA  1991",Jazz,234.4296875,1543,394.9158529676409,156.5128785734509,1,23,103,68
"This Time's The Dream's On Me - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,249.4192708333333,2016,484.9665368512273,196.27999432060216,1,29,100,75
Three Flowers,Jazz,287.9388020833333,3318,691.3969168434048,192.8417696293351,1,24,104,68
Three Little Words,Jazz,255.23697916666663,1459,342.97538031445447,156.06231655001102,1,16,103,58
Three Short Ones,Jazz,267.5,1702,381.7570093457944,218.90736342042908,1,13,89,70
Three Stories,Jazz,341.0,2281,401.3489736070381,194.9709864603491,1,24,104,81
Time Into Space Into Time,Jazz,194.8098958333333,2132,656.6401539962839,195.8927403531729,1,26,108,75
Time On My Hands (You In My Arms),Jazz,181.5794270833333,2009,663.841724451966,203.6415060986388,1,7,100,65
Time Remembers One Time Once,Jazz,229.3059895833333,1485,388.56377088928895,196.68958975574984,1,14,98,73
Tin Roof Blues,Jazz,323.6341145833333,2866,531.3407711093498,192.9917632276984,1,25,107,72
Tiny Prairie Landscape,Jazz,147.5,683,277.8305084745763,187.01758701266667,1,12,93,38
Tivoli,Jazz,275.359375,2461,536.2446802474041,206.24040920716104,1,25,101,68
To A Wild Rose,Jazz,156.36979166666666,1256,481.9345168703994,182.88869715271855,1,10,84,69
To Love You and to Lose You,Jazz,128.7890625,1122,522.715195632393,204.90118577075032,1,29,91,67
To Ruth,Jazz,228.4296875,991,260.2989158315948,165.5736906211927,1,14,91,44
Told You So,Jazz,241.1888020833333,2908,723.4166698158537,214.8349940579572,1,20,100,70
Too Marvellous,Jazz,147.734375,1675,680.2749867794818,212.97478991596867,1,27,99,64
"Too Marvelous For Words - Live At Maybeck Recital Hall, Berkeley, CA  September 29, 1991",Jazz,293.7591145833333,3245,662.7879454094954,211.01952277657605,1,17,104,73
Too Marvelous For Words,Jazz,177.38932291666666,2520,852.3624619224136,209.01344565041515,1,11,92,62
Too Young to Go Steady,Jazz,239.21875,1243,311.76485956890923,169.9049097613046,1,16,102,64
Topsy,Jazz,267.359375,2399,538.3764829641751,208.19277108433724,1,19,98,60
Tragic Mulatto Blues,Jazz,183.8411458333333,1393,454.6316311353496,179.07663609513335,1,10,111,58
Transition,Jazz,239.77994791666663,1715,429.14347464852216,206.1456731441339,1,21,103,70
Travels In Three,Jazz,176.41927083333331,1932,657.0710753561149,219.1363895758052,1,14,93,64
Tribute To Duke,Jazz,197.51041666666663,1391,422.5599915616265,180.55681583831844,1,23,98,61
Tribute To Lady Day,Jazz,282.6796875,2258,479.2703755907471,201.67936456475653,1,15,100,71
"Tribute To The Ticklers - Live At Maybeck Recital Hall, Berkeley, CA  September 8, 1991",Jazz,327.359375,3879,710.9617679347048,197.70763101440392,1,18,103,72
Tricotism,Jazz,207.0794270833333,2469,715.3776794079366,214.8490230905848,1,21,103,70
Trinkle Tinkle - Live in Berlin  2018,Jazz,145.96875,1329,546.2813102119461,208.04570164931192,1,22,103,65
Trinkle Tinkle,Jazz,295.27994791666663,4138,840.8291919303276,219.49389699315037,1,24,102,76
Trouble Man,Jazz,187.84375,1902,607.5262019630677,199.8086124401914,1,25,89,57
Truth,Jazz,160.2734375,1006,376.606385571533,192.24030037547004,1,23,101,48
"Try To Remember  St. Thomas - Live At Maybeck Recital Hall, Berkeley, CA  February 27, 1994",Jazz,269.0989583333333,3028,675.1419668260205,221.7556367525166,1,11,104,65
Tuesday Jump,Jazz,144.21875,2060,857.0314192849404,223.46488294314392,1,21,90,67
"Turn Around - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,252.4296875,1729,410.9659249172109,194.99603279555748,1,30,100,60
"Turn Out The Stars - Live At Maybeck Recital Hall, Berkeley, CA  April 18, 1993",Jazz,322.5,2949,548.6511627906976,210.07730426164824,1,20,108,78
Turn out the Stars,Jazz,312.24609375,2017,387.5789078626384,204.30814705336917,1,9,89,75
Twilight Blue,Jazz,173.05338541666666,2142,742.6609984575449,195.04096122337444,1,19,90,69
Twilight Mist,Jazz,313.33984375,2270,434.67181948513365,201.01371001246213,1,14,108,71
"Twilight World - Live At Maybeck Recital Hall, Berkeley, CA  January 20, 1991",Jazz,261.7942708333333,1559,357.30346467188576,184.54713493530508,1,19,97,65
"Twilight World - Live At Maybeck Recital Hall, Berkeley, CA  June 12, 1994",Jazz,306.61979166666663,2545,498.01090519950407,199.5841995842026,1,14,101,64
"Twinkle, Twinkle, Little Star",Jazz,170.5,2076,730.5571847507331,215.084500241427,1,19,97,75
Two Heart Beats,Jazz,323.3372395833333,3348,621.2708448271003,202.18839983545843,1,12,94,74
Two Loves,Jazz,168.48958333333331,1053,374.9786707882535,168.75867386275962,1,50,109,60
Two Sleepy People,Jazz,156.18229166666666,1232,473.2930936739254,167.23193665457026,1,24,88,71
Ugly Beauty - Live,Jazz,347.89453125,3175,547.5797487115573,210.062163282224,1,22,111,78
Ugly Beauty,Jazz,251.0989583333333,1728,412.90493870693416,207.46919431279653,1,13,92,70
"Un Poco Loco - Live At Maybeck Recital Hall, Berkeley, CA  January 27, 1992",Jazz,366.9296875,4573,747.7726914642196,222.9677419354866,1,24,106,77
Un poco loco,Jazz,212.5,2671,754.164705882353,210.11574886005016,1,32,98,68
Una Gitarra,Jazz,231.9817708333333,1186,306.74824036551007,204.31105047749023,1,30,111,67
Underground Memoirs,Jazz,346.4296875,2042,353.6648399972938,175.20912547528374,1,7,96,72
Unfettered Muken,Jazz,110.57942708333331,530,287.57609655578455,185.9064012910169,1,37,101,52
Until It's Time For You To Go - Live,Jazz,232.69921875,1752,451.74195497809336,209.67693007735775,1,16,99,70
Until It's Time for You to Go,Jazz,239.4296875,1822,456.5849838483375,208.6754002911192,1,19,105,67
Until It's Time To Go,Jazz,216.2591145833333,1934,536.5785401626858,214.9596086016656,1,21,99,71
Untitled,Jazz,253.7942708333333,3281,775.6676277743006,194.64330413016287,1,30,106,76
Up Jumped Spring,Jazz,278.8828125,2004,431.1488360366417,203.45654093603807,1,23,109,75
"Upper Manhattan Medical Group - Live At Maybeck Recital Hall  Berkeley, CA",Jazz,348.3098958333333,3352,577.4168417432394,216.6901790558872,1,32,104,77
"Upper Manhattan Medical Group - Recorded Live in Concert, 2006",Jazz,249.9895833333333,1905,457.2190507937832,200.30823947836657,1,19,99,74
Upper Manhattan Medical Group,Jazz,254.59635416666663,1935,456.01595663069605,196.4822513591307,1,16,94,74
V. remembering before all this,Jazz,215.47916666666663,1480,412.10480518224887,184.32000000000005,1,21,85,54
Valentine,Jazz,231.62890625,975,252.5591513904582,161.7461229178621,1,4,90,47
Vertigo,Jazz,282.44140625,1627,345.6292095982297,197.241156517526,1,15,99,77
Vicksburg Blues,Jazz,186.97916666666663,1832,587.8729805013928,184.9117174959869,1,18,94,46
VII. - the day moves by -,Jazz,111.04036458333331,822,444.16280678713406,201.3875990166632,1,14,88,48
Voyage,Jazz,211.26953125,2109,598.9505408153832,213.04109589041045,1,15,105,68
Wade in the Water,Jazz,294.4192708333333,3344,681.4771310047145,209.2543021032492,1,9,106,68
Wail,Jazz,155.02994791666666,2171,840.224754961659,216.6371681415923,1,20,97,72
Wait 'Til You See Her,Jazz,262.5,2675,611.4285714285714,215.14093031298617,1,14,100,66
"Waitin' For My Dearie - Live At Maybeck Recital Hall, Berkeley, CA  August 7, 1994",Jazz,262.46875,1737,397.075842362186,195.9568204121653,1,21,100,75
Walk with Me Jesus,Jazz,268.1614583333333,1484,332.03876706741505,144.8660470202298,1,12,100,52
Walse for Nicolien,Jazz,230.97916666666663,2127,552.5173626770091,213.21488062187677,1,34,109,65
Waltz For Claudia,Jazz,189.5390625,1294,409.625324595029,189.87004754357744,1,15,90,51
Waltz for Debby,Jazz,324.3997395833333,3670,678.792160199728,212.84064665127255,1,17,105,72
Waltz for J. B. - Live,Jazz,363.58984375,2898,478.2311799654058,186.05652759084865,1,15,99,55
Waltz For Josephine,Jazz,302.5,2024,401.45454545454544,194.0794223826749,1,16,92,68
Waltz For Red - for Red Mitchell,Jazz,378.4466145833333,2958,468.9697124002656,203.49986199282523,1,20,111,70
"Waltz For Walt - Live At Maybeck Recital Hall, Berkeley, CA  April 1990",Jazz,331.8489583333333,2554,461.7763477987915,199.73992197659288,1,26,105,76
Warm Valley,Jazz,315.46875,2168,412.3387815750372,181.6855593888618,1,11,99,77
Watch what happens [Les Parapluies de Cherbourg],Jazz,227.11979166666663,2798,739.169399408352,218.20477743870575,1,28,106,79
Wazuri Blues,Jazz,276.76953125,3007,651.8781138413334,210.03708281829185,1,27,98,65
We three Kings,Jazz,211.96875,1077,304.8562582927908,154.11371237458215,1,17,99,47
"Well You Needn't - Live At Maybeck Recital Hall, Berkeley, CA  August 7, 1994",Jazz,232.04947916666663,3195,826.1169156183016,220.8202959830853,1,18,109,78
Well You Needn't,Jazz,202.11979166666663,2020,599.6443940526194,213.29383447509952,1,26,103,74
"Well, It's About You",Jazz,264.6796875,1379,312.60426813070046,162.05380692808333,1,24,101,66
"Well, You Needn't",Jazz,276.79947916666663,3324,720.5215869640892,223.75321336761,1,22,95,72
Wendy,Jazz,232.4895833333333,1132,292.14212106277165,173.8457910870063,1,18,89,52
Were Thine That Special Face,Jazz,315.61979166666663,2326,442.1775936896649,148.2485875706212,1,14,83,68
West Virginia Rose  The Water is Wide,Jazz,346.48307291666663,1890,327.288715853874,186.4662647617457,1,9,85,64
What a Friend We Have in Jesus,Jazz,192.1484375,1834,572.6822524903436,225.3694323144136,1,19,99,59
What Am I Here For,Jazz,217.27994791666663,2176,600.8837964655334,188.7027741083213,1,23,96,67
What are you doing the rest of your life (The Happy Ending),Jazz,361.6653645833333,2957,490.5639781249213,194.72915866308,1,19,109,71
What Did I Do To Be So Black And Blue - Instrumental,Jazz,308.9700520833333,2891,561.4136348503303,191.7221418234468,1,18,96,71
What Does It Take,Jazz,170.50911458333331,2558,900.1278340753413,213.51305812973817,1,23,93,70
What Is There to Say,Jazz,145.76432291666666,1567,645.0138011737698,201.47932228092333,1,36,88,70
"What Is This Thing Called Love  Fifth House - Live At Maybeck Recital Hall, Berkeley, California  October 18, 1992",Jazz,382.5,5407,848.156862745098,199.8982797307412,1,20,113,73
What is this thing called love -  What Is This Thing Called Love,Jazz,232.5,2629,678.4516129032259,196.79692504804663,1,18,99,71
"What Is This Thing Called Love - Live At Maybeck Recital Hall, Berkeley, CA  November 11, 1991",Jazz,214.21875,2139,599.1072210065646,201.08108108108107,1,17,110,67
What Is This Thing Called Love,Jazz,186.65885416666663,1408,452.5903706907376,214.589782221614,1,22,97,62
